Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of protein localization to cilium (GO:1903564)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	CCDC88A
GO_Biological_Process_2021	regulation of protein monoubiquitination (GO:1902525)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	UBB
GO_Biological_Process_2021	regulation of short-term neuronal synaptic plasticity (GO:0048172)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	SYP
GO_Biological_Process_2021	regulation of striated muscle cell differentiation (GO:0051153)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	HDAC5
GO_Biological_Process_2021	regulation of synaptic vesicle recycling (GO:1903421)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	SNCA
GO_Biological_Process_2021	regulation of T-helper 1 cell differentiation (GO:0045625)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	TNFSF4
GO_Biological_Process_2021	regulation of thymocyte apoptotic process (GO:0070243)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	PTCRA
GO_Biological_Process_2021	regulation of vascular endothelial growth factor signaling pathway (GO:1900746)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	PIK3CB
GO_Biological_Process_2021	replication-born double-strand break repair via sister chromatid exchange (GO:1990414)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	NIPBL
GO_Biological_Process_2021	response to hydroperoxide (GO:0033194)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	PRKCD
GO_Biological_Process_2021	response to mitochondrial depolarisation (GO:0098780)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	SQSTM1
GO_Biological_Process_2021	response to sodium arsenite (GO:1903935)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	ZC3H12A
GO_Biological_Process_2021	response to vitamin D (GO:0033280)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	CDKN2D
GO_Biological_Process_2021	ribose phosphate metabolic process (GO:0019693)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	G6PD
GO_Biological_Process_2021	rRNA transport (GO:0051029)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	MRPL18
GO_Biological_Process_2021	ruffle assembly (GO:0097178)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	INPP5K
GO_Biological_Process_2021	selenocysteine incorporation (GO:0001514)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	SECISBP2
GO_Biological_Process_2021	smooth muscle tissue development (GO:0048745)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	MYLK
GO_Biological_Process_2021	spleen development (GO:0048536)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	PCID2
GO_Biological_Process_2021	spliceosomal conformational changes to generate catalytic conformation (GO:0000393)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	SNRNP200
GO_Biological_Process_2021	SRP-dependent cotranslational protein targeting to membrane, translocation (GO:0006616)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	SEC61A2
GO_Biological_Process_2021	stabilization of membrane potential (GO:0030322)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	KCNK6
GO_Biological_Process_2021	steroid catabolic process (GO:0006706)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	YWHAH
GO_Biological_Process_2021	synaptic transmission, cholinergic (GO:0007271)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	CHRNB1
GO_Biological_Process_2021	translational readthrough (GO:0006451)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	SECISBP2
GO_Biological_Process_2021	tRNA threonylcarbamoyladenosine metabolic process (GO:0070525)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	TP53RK
GO_Biological_Process_2021	ubiquitin-dependent glycoprotein ERAD pathway (GO:0097466)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	MAN1A1
GO_Biological_Process_2021	ubiquitin-dependent SMAD protein catabolic process (GO:0030579)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	TGFB1I1
GO_Biological_Process_2021	urea cycle (GO:0000050)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	ARG2
GO_Biological_Process_2021	ureteric bud morphogenesis (GO:0060675)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	WNT11
GO_Biological_Process_2021	vesicle localization (GO:0051648)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	RAB11A
GO_Biological_Process_2021	zinc ion import across plasma membrane (GO:0071578)	4.094616e-01	7.197295e-01	0	0	2.251642e+00	2.010519e+00	SLC39A10
GO_Biological_Process_2021	extrinsic apoptotic signaling pathway (GO:0097191)	4.101738e-01	7.197295e-01	0	0	1.167902e+00	1.040804e+00	GSK3B;CASP8;TGFB1;CASP3;CD27;TNFRSF1A;BCL2L1
GO_Biological_Process_2021	regulation of cytokinesis (GO:0032465)	4.101738e-01	7.197295e-01	0	0	1.167902e+00	1.040804e+00	SH3GLB1;SVIL;PKP4;CALM3;RAB11A;CDC25B;BCL2L1
GO_Biological_Process_2021	positive regulation of proteolysis (GO:0045862)	4.118824e-01	7.197295e-01	0	0	1.217403e+00	1.079858e+00	CASP8;ZC3H12A;FURIN;SNX9;CLN6
GO_Biological_Process_2021	adenine nucleotide transport (GO:0051503)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	LRRC8D;SLC25A24
GO_Biological_Process_2021	aspartate family amino acid catabolic process (GO:0009068)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	CRYM;DLD
GO_Biological_Process_2021	B cell activation involved in immune response (GO:0002312)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	RNF168;RNF8
GO_Biological_Process_2021	cellular polysaccharide biosynthetic process (GO:0033692)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	NDST1;B3GNT4
GO_Biological_Process_2021	cellular response to dsRNA (GO:0071359)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	RALB;RIOK3
GO_Biological_Process_2021	fatty acid beta-oxidation using acyl-CoA oxidase (GO:0033540)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	ACOT8;CRAT
GO_Biological_Process_2021	GTP metabolic process (GO:0046039)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	OPA1;AK3
GO_Biological_Process_2021	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	CD6;ITGAL
GO_Biological_Process_2021	histone H4-K5 acetylation (GO:0043981)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	KANSL3;WDR5
GO_Biological_Process_2021	histone H4-K8 acetylation (GO:0043982)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	KANSL3;WDR5
GO_Biological_Process_2021	L-alpha-amino acid transmembrane transport (GO:1902475)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	ARL6IP5;SLC7A1
GO_Biological_Process_2021	negative regulation of dephosphorylation (GO:0035305)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	PPP1R26;INPP5K
GO_Biological_Process_2021	negative regulation of endothelial cell apoptotic process (GO:2000352)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	SERPINE1;GATA2
GO_Biological_Process_2021	negative regulation of microtubule depolymerization (GO:0007026)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	CLASP1;CLASP2
GO_Biological_Process_2021	peptide cross-linking (GO:0018149)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	F13A1;THBS1
GO_Biological_Process_2021	peptidyl-glutamic acid modification (GO:0018200)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	VKORC1;TTLL3
GO_Biological_Process_2021	positive regulation of lipid catabolic process (GO:0050996)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	IRS1;PRKCD
GO_Biological_Process_2021	positive regulation of vascular associated smooth muscle cell proliferation (GO:1904707)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	DNMT1;LDLRAP1
GO_Biological_Process_2021	protein localization to chromosome, telomeric region (GO:0070198)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	TINF2;NABP2
GO_Biological_Process_2021	pyroptosis (GO:0070269)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	CASP8;GZMB
GO_Biological_Process_2021	regulation of bicellular tight junction assembly (GO:2000810)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	CLDN5;F11R
GO_Biological_Process_2021	regulation of blood circulation (GO:1903522)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	TPM1;FXYD1
GO_Biological_Process_2021	regulation of cholesterol transport (GO:0032374)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	CETP;LAMTOR1
GO_Biological_Process_2021	regulation of epidermal cell differentiation (GO:0045604)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	CTSL;MAFG
GO_Biological_Process_2021	regulation of Golgi organization (GO:1903358)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	EHD3;PDCD10
GO_Biological_Process_2021	regulation of mitotic sister chromatid separation (GO:0010965)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	UBE2C;TACC3
GO_Biological_Process_2021	regulation of NMDA receptor activity (GO:2000310)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	APP;CAPN1
GO_Biological_Process_2021	regulation of peptidase activity (GO:0052547)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	CST3;FURIN
GO_Biological_Process_2021	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	GSTO1;CALM3
GO_Biological_Process_2021	sphingosine metabolic process (GO:0006670)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	ASAH1;SPHK1
GO_Biological_Process_2021	sterol transport (GO:0015918)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	CETP;LDLRAP1
GO_Biological_Process_2021	sulfur amino acid metabolic process (GO:0000096)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	MPST;ADI1
GO_Biological_Process_2021	ventricular septum morphogenesis (GO:0060412)	4.152763e-01	7.197295e-01	0	0	1.501217e+00	1.319287e+00	ACVR1;SOX4
GO_Biological_Process_2021	regulation of lipid metabolic process (GO:0019216)	4.165248e-01	7.215852e-01	0	0	1.144068e+00	1.001986e+00	NCOR2;RXRA;SIN3B;CHD9;PMVK;ADIPOR1;CERS2;FDFT1
GO_Biological_Process_2021	innate immune response (GO:0045087)	4.193728e-01	7.262091e-01	0	0	1.072838e+00	9.322913e-01	APP;SHMT2;HMGB1;PTK2;RELA;PIK3CG;HLA-E;CXCL16;TREML1;TBK1;SMPD1;CAPZA2;BTK;LCN2;TRIM58;PTX3;B2M;MSRB1;SNCA;TRIM34
GO_Biological_Process_2021	negative regulation of inflammatory response (GO:0050728)	4.201646e-01	7.272699e-01	0	0	1.103302e+00	9.566831e-01	PTGIR;ADORA2A;PRKAR1A;PRKAR2B;LPCAT3;PRKCD;VPS35;FURIN;MAPK14;ELANE;PTGDR;TNFRSF1A
GO_Biological_Process_2021	nucleosome organization (GO:0034728)	4.205750e-01	7.273599e-01	0	0	1.175060e+00	1.017757e+00	NFE2;GRWD1;RNF8;RSF1;NAP1L1;PADI4
GO_Biological_Process_2021	peptidyl-threonine phosphorylation (GO:0018107)	4.205750e-01	7.273599e-01	0	0	1.175060e+00	1.017757e+00	ACVR1;GSK3B;TBK1;PRKCD;NLK;HIPK2
GO_Biological_Process_2021	glycosaminoglycan metabolic process (GO:0030203)	4.228864e-01	7.298026e-01	0	0	1.242489e+00	1.069351e+00	NDST1;SLC35D2;GNS;CLN6
GO_Biological_Process_2021	neurotransmitter transport (GO:0006836)	4.228864e-01	7.298026e-01	0	0	1.242489e+00	1.069351e+00	SNAPIN;GLS2;STXBP2;GLUL
GO_Biological_Process_2021	phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)	4.228864e-01	7.298026e-01	0	0	1.242489e+00	1.069351e+00	P2RY12;GNA15;GALR2;GPR55
GO_Biological_Process_2021	regulation of cellular protein localization (GO:1903827)	4.228864e-01	7.298026e-01	0	0	1.242489e+00	1.069351e+00	VCPIP1;VCP;RALB;MAP1A
GO_Biological_Process_2021	regulation of chemokine production (GO:0032642)	4.228864e-01	7.298026e-01	0	0	1.242489e+00	1.069351e+00	APP;TNFSF4;FFAR2;ELANE
GO_Biological_Process_2021	DNA metabolic process (GO:0006259)	4.293993e-01	7.339969e-01	0	0	1.055447e+00	8.922413e-01	TOP2B;DNMT1;VCP;MCM7;HMGB3;PARK7;HMGB1;ALKBH3;ORC4;CDC45;UBB;POLL;MEN1;RFC5;UPF1;UBE2B;RFC1;GADD45A;TINF2;RPA1;CHD1L;DDB2;TDP1;RPA3;CDK2;NABP2
GO_Biological_Process_2021	regulation of cell differentiation (GO:0045595)	4.296391e-01	7.339969e-01	0	0	1.101168e+00	9.302778e-01	HEMGN;TGFB1;PRKCB;MBOAT2;RUNX3;PTK2;YWHAG;CLASP1;CDK5RAP2;YWHAH;CLASP2
GO_Biological_Process_2021	base-excision repair (GO:0006284)	4.323354e-01	7.339969e-01	0	0	1.185270e+00	9.939126e-01	RFC5;RFC1;RPA3;RPA1;POLL
GO_Biological_Process_2021	cellular response to ionizing radiation (GO:0071479)	4.323354e-01	7.339969e-01	0	0	1.185270e+00	9.939126e-01	CDKN1A;NIPBL;GADD45A;SWI5;MAPK14
GO_Biological_Process_2021	Golgi to plasma membrane transport (GO:0006893)	4.323354e-01	7.339969e-01	0	0	1.185270e+00	9.939126e-01	RAB10;SYS1;GGA3;RAB31;BLZF1
GO_Biological_Process_2021	positive regulation of nucleocytoplasmic transport (GO:0046824)	4.323354e-01	7.339969e-01	0	0	1.185270e+00	9.939126e-01	GSK3B;TGFB1;ZC3H12A;PRKCD;FLNA
GO_Biological_Process_2021	regulation of endothelial cell proliferation (GO:0001936)	4.323354e-01	7.339969e-01	0	0	1.185270e+00	9.939126e-01	EGFL7;NRAS;SPARC;ITGB3;THBS1
GO_Biological_Process_2021	alpha-amino acid metabolic process (GO:1901605)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	GLS2;PYCR2;GLUL
GO_Biological_Process_2021	cellular response to ketone (GO:1901655)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	TNFSF4;NCOA4;MSN
GO_Biological_Process_2021	establishment of spindle orientation (GO:0051294)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	ITGB1;CLASP1;CDK5RAP2
GO_Biological_Process_2021	import into cell (GO:0098657)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	LRRC8D;SLC7A1;GLUL
GO_Biological_Process_2021	microtubule polymerization (GO:0046785)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	CENPJ;CLASP1;CLASP2
GO_Biological_Process_2021	mitotic G2 DNA damage checkpoint signaling (GO:0007095)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	CDKN1A;TAOK3;BRCC3
GO_Biological_Process_2021	ncRNA metabolic process (GO:0034660)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	NIFK;KHSRP;MEPCE
GO_Biological_Process_2021	negative regulation of JNK cascade (GO:0046329)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	TAOK3;AIDA;MEN1
GO_Biological_Process_2021	neurotransmitter secretion (GO:0007269)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	SNAPIN;STXBP2;SNCA
GO_Biological_Process_2021	organelle transport along microtubule (GO:0072384)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	ARHGAP21;UBB;BICD2
GO_Biological_Process_2021	positive regulation of cytokinesis (GO:0032467)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	SVIL;PKP4;CDC25B
GO_Biological_Process_2021	positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	TGFB1;GATA2;RELA
GO_Biological_Process_2021	positive regulation of signaling receptor activity (GO:2000273)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	ITGB1;PARK7;HDAC6
GO_Biological_Process_2021	protein ADP-ribosylation (GO:0006471)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	PARP10;SIRT5;SIRT3
GO_Biological_Process_2021	regulation of activated T cell proliferation (GO:0046006)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	PRKAR1A;RC3H1;HMGB1
GO_Biological_Process_2021	regulation of cellular biosynthetic process (GO:0031326)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	CCL5;SIRT5;ADIPOR1
GO_Biological_Process_2021	regulation of immunoglobulin production (GO:0002637)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	TNFSF4;STX4;HLA-E
GO_Biological_Process_2021	regulation of nitric-oxide synthase activity (GO:0050999)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	PIK3CB;GLA;DNM2
GO_Biological_Process_2021	regulation of telomere maintenance (GO:0032204)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	UPF1;DHX36;TINF2
GO_Biological_Process_2021	signal release from synapse (GO:0099643)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	SNAPIN;STXBP2;SNCA
GO_Biological_Process_2021	sodium ion transport (GO:0006814)	4.356041e-01	7.339969e-01	0	0	1.286759e+00	1.069324e+00	ANO6;SLC5A10;SCN1B
GO_Biological_Process_2021	regulation of mRNA stability (GO:0043488)	4.379942e-01	7.339969e-01	0	0	1.078069e+00	8.899997e-01	PSMD10;PCID2;METTL3;PRKCD;RC3H1;HSPB1;EXOSC7;CARHSP1;UBB;KHSRP;DHX36;EXOSC8;IGF2BP3;IGF2BP2
GO_Biological_Process_2021	protein phosphorylation (GO:0006468)	4.422757e-01	7.339969e-01	0	0	1.036780e+00	8.458279e-01	APP;GSK3B;TP53RK;MAST3;AATK;ILK;NLK;PKD1;TBK1;WNT11;GRK5;FASTK;TLK1;MAP3K6;PDK1;HTATIP2;ACVR1;MAP4K2;TGFB1;PRKCB;DAPK2;EIF2AK1;STRADB;PRKCD;VRK2;VRK3;MAPK14;RUNX3;PTK2;HIPK2;CDC25B;SNRK;TAOK3;CAMK4;CDK2;RPS6KB2;BTK;TNIK;TRIB1
GO_Biological_Process_2021	activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	4.439782e-01	7.339969e-01	0	0	1.126008e+00	9.142957e-01	BCL2L13;VCP;EGLN3;DAP;CASP8;ATP2A3;SNCA
GO_Biological_Process_2021	spindle assembly (GO:0051225)	4.439782e-01	7.339969e-01	0	0	1.126008e+00	9.142957e-01	KIF2A;FLNA;MAPRE2;KPNB1;CLASP1;RAB11A;CLASP2
GO_Biological_Process_2021	positive regulation of TOR signaling (GO:0032008)	4.460403e-01	7.339969e-01	0	0	1.200975e+00	9.696027e-01	RHEB;GPR137;LAMTOR1;LAMTOR4
GO_Biological_Process_2021	protein acylation (GO:0043543)	4.460403e-01	7.339969e-01	0	0	1.200975e+00	9.696027e-01	GTF2B;SPHK1;ZDHHC5;GLUL
GO_Biological_Process_2021	regulation of macromolecule metabolic process (GO:0060255)	4.476480e-01	7.339969e-01	0	0	1.074448e+00	8.635858e-01	APP;ARF1;NPAT;KHSRP;ZC3H12A;CDK2;TRIM58;ZNF513;IGF2BP3;LAMTOR1;IGF2BP2;CACTIN;TRIM34
GO_Biological_Process_2021	negative regulation of translation (GO:0017148)	4.479116e-01	7.339969e-01	0	0	1.108686e+00	8.904511e-01	METTL3;DHX36;PCIF1;GZMB;IGF2BP3;IGF2BP2;PAIP2;GAPDH
GO_Biological_Process_2021	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	4.479116e-01	7.339969e-01	0	0	1.108686e+00	8.904511e-01	ACVR1;TGFB1;BANK1;ITGB3;CCL5;OSM;PTPN11;TNFRSF1A
GO_Biological_Process_2021	alternative mRNA splicing, via spliceosome (GO:0000380)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	SRSF6;SLU7
GO_Biological_Process_2021	calcium ion import (GO:0070509)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	MCUR1;MICU1
GO_Biological_Process_2021	chromatin disassembly (GO:0031498)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	NFE2;GRWD1
GO_Biological_Process_2021	determination of left/right symmetry (GO:0007368)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	DNAAF1;ENKUR
GO_Biological_Process_2021	diol biosynthetic process (GO:0034312)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	ASAH1;SPHK1
GO_Biological_Process_2021	DNA alkylation (GO:0006305)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	SPOCD1;DNMT1
GO_Biological_Process_2021	DNA biosynthetic process (GO:0071897)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	CDKN2D;POLL
GO_Biological_Process_2021	DNA methylation or demethylation (GO:0044728)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	SPOCD1;DNMT1
GO_Biological_Process_2021	establishment of epithelial cell polarity (GO:0090162)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	MSN;CLASP1
GO_Biological_Process_2021	gonad development (GO:0008406)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	NCOA4;MEA1
GO_Biological_Process_2021	L-amino acid transport (GO:0015807)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	ARL6IP5;SLC7A1
GO_Biological_Process_2021	mRNA cis splicing, via spliceosome (GO:0045292)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	CACTIN;SNRNP200
GO_Biological_Process_2021	myeloid cell development (GO:0061515)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	APP;DMTN
GO_Biological_Process_2021	negative regulation of cellular carbohydrate metabolic process (GO:0010677)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	PLEK;FBP1
GO_Biological_Process_2021	negative regulation of fibroblast proliferation (GO:0048147)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	PARP10;FTH1
GO_Biological_Process_2021	negative regulation of protein localization to nucleus (GO:1900181)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	GSK3B;OTUD7B
GO_Biological_Process_2021	negative regulation of Rho protein signal transduction (GO:0035024)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	KANK1;ITGA3
GO_Biological_Process_2021	negative regulation of type I interferon-mediated signaling pathway (GO:0060339)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	METTL3;CACTIN
GO_Biological_Process_2021	nucleosome disassembly (GO:0006337)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	NFE2;GRWD1
GO_Biological_Process_2021	positive regulation of alpha-beta T cell activation (GO:0046635)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	TNFSF4;HLA-E
GO_Biological_Process_2021	positive regulation of alpha-beta T cell proliferation (GO:0046641)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	TNFSF4;HLA-E
GO_Biological_Process_2021	positive regulation of cell-substrate junction organization (GO:0150117)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	MAPRE2;LIMS1
GO_Biological_Process_2021	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway (GO:0051482)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	GNA15;GPR55
GO_Biological_Process_2021	positive regulation of endothelial cell apoptotic process (GO:2000353)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	ANO6;THBS1
GO_Biological_Process_2021	positive regulation of mitochondrial fission (GO:0090141)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	BNIP3;VPS35
GO_Biological_Process_2021	positive regulation of phosphatase activity (GO:0010922)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	PLEK;CALM3
GO_Biological_Process_2021	presynaptic endocytosis (GO:0140238)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	STON2;SNCA
GO_Biological_Process_2021	protein localization to centrosome (GO:0071539)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	NUDCD3;GOLGB1
GO_Biological_Process_2021	Rac protein signal transduction (GO:0016601)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	DBNL;BRK1
GO_Biological_Process_2021	regulation of B cell differentiation (GO:0045577)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	BTK;CD27
GO_Biological_Process_2021	regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	GSTO1;CALM3
GO_Biological_Process_2021	regulation of cholesterol biosynthetic process (GO:0045540)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	LPCAT3;KPNB1
GO_Biological_Process_2021	regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	CACTIN;TRIB1
GO_Biological_Process_2021	regulation of potassium ion transmembrane transporter activity (GO:1901016)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	ITGB1;FHL1
GO_Biological_Process_2021	regulation of RIG-I signaling pathway (GO:0039535)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	NPLOC4;SEC14L1
GO_Biological_Process_2021	regulation of transferase activity (GO:0051338)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	NABP2;JMJD8
GO_Biological_Process_2021	rRNA catabolic process (GO:0016075)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	EXOSC7;EXOSC8
GO_Biological_Process_2021	rRNA transcription (GO:0009303)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	GTF3C4;NIFK
GO_Biological_Process_2021	snRNA metabolic process (GO:0016073)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	MEPCE;INTS5
GO_Biological_Process_2021	tail-anchored membrane protein insertion into ER membrane (GO:0071816)	4.508783e-01	7.339969e-01	0	0	1.385627e+00	1.103732e+00	UBL4A;EMC8
